Filial;Codigo Imp.;Status;Data Import.;Hora Import.;Data Proc.;Hora Proc.;Msg. Erro;Contrato;Versao Ctr.;Cod Plano;Versao;Valor;LOG;Usuario;Cod Emp;Arquivo;Total Vidas;Dt. Ult Atua;Hr. Ult Alte;Vidas Proc.;Tp. Cob
006001-MEDICAR TECH LDTA;000000160;Finalizado;12/05/2025;16:16;12/05/2025;16:22;;002328196;001;0066;001;4,8;;naomi.souza;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\05 - MAIO\12.05.2025\ARTHUR CARD 07.05.csv;348;12/05/2025;16:22;348;
006001-MEDICAR TECH LDTA;000000161;Finalizado;12/05/2025;16:34;12/05/2025;16:42;;002328196;001;0066;001;4,8;;naomi.souza;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\05 - MAIO\12.05.2025\ARTHUR CARD 09.05.csv;368;12/05/2025;16:42;368;
006001-MEDICAR TECH LDTA;000000162;Finalizado;12/05/2025;16:56;12/05/2025;18:24;;001026241;001;0066;001;0,3549;;naomi.souza;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\05 - MAIO\12.05.2025\Sistema Vida de Saude - Ativ;14078;12/05/2025;18:24;14078;
006001-MEDICAR TECH LDTA;000000163;Finalizado;13/05/2025;07:20;13/05/2025;07:31;;002328486;001;0066;001;5,9524;;naomi.souza;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\05 - MAIO\13.05.2025\FUNERARIA HENNING - 02.05.20;168;13/05/2025;07:31;168;
006001-MEDICAR TECH LDTA;000000164;Finalizado;13/05/2025;07:42;13/05/2025;08:37;;001026241;001;0066;001;0,3549;;naomi.souza;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\05 - MAIO\12.05.2025\Sistema Vida de Saude - Ativ;14078;13/05/2025;08:37;14078;
006001-MEDICAR TECH LDTA;000000165;Finalizado;13/05/2025;09:01;13/05/2025;09:11;;002326470;001;0066;001;1,8;;naomi.souza;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\05 - MAIO\13.05.2025\DURGA_12052025.csv;94;13/05/2025;09:11;94;
006001-MEDICAR TECH LDTA;000000166;Finalizado;13/05/2025;09:13;13/05/2025;09:23;;002326830;001;0066;001;0,6;;naomi.souza;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\05 - MAIO\13.05.2025\DURGA_12052025_INDIVIDUAL.cs;206;13/05/2025;09:23;206;
006001-MEDICAR TECH LDTA;000000167;Finalizado;13/05/2025;09:29;13/05/2025;10:04;;002329385;001;0066;001;2;;naomi.souza;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\05 - MAIO\13.05.2025\RELACAO DE VIDAS CARTÃO VOCE;1058;13/05/2025;10:04;1058;
006001-MEDICAR TECH LDTA;000000168;Finalizado;13/05/2025;10:35;13/05/2025;12:25;;001026241;001;0066;001;0,3549;;naomi.souza;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\05 - MAIO\13.05.2025\Sistema Vida de Saude - Ativ;14087;13/05/2025;12:25;14087;
006001-MEDICAR TECH LDTA;000000169;Finalizado;13/05/2025;13:25;13/05/2025;13:37;;002326424;001;0066;001;2,9;;naomi.souza;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\05 - MAIO\13.05.2025\Mediplace - Base de inclusão;1582;13/05/2025;13:37;1582;
006001-MEDICAR TECH LDTA;000000170;Finalizado;13/05/2025;14:17;13/05/2025;14:30;;002327702;001;0066;001;1,9;;naomi.souza;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\05 - MAIO\13.05.2025\VIVER_SEGURO_08052025.csv;1200;13/05/2025;14:30;1200;
006001-MEDICAR TECH LDTA;000000171;Finalizado;13/05/2025;14:46;13/05/2025;14:58;;001021700;001;0066;001;2,7383;;naomi.souza;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\05 - MAIO\13.05.2025\SECCAMP_TELEMEDICINA_0805202;1972;13/05/2025;14:58;1972;
006001-MEDICAR TECH LDTA;000000172;Finalizado;13/05/2025;15:06;13/05/2025;15:16;;002326875;001;0066;001;1,3004;;naomi.souza;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\05 - MAIO\13.05.2025\GJ_SERVICOS_09052025.csv;1516;13/05/2025;15:16;1516;
006001-MEDICAR TECH LDTA;000000173;Finalizado;13/05/2025;15:41;13/05/2025;15:55;;002328603;001;0066;001;1,7;;naomi.souza;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\05 - MAIO\13.05.2025\BR5 - P.A TELEMEDICINA - MAI;1116;13/05/2025;15:55;1116;
006001-MEDICAR TECH LDTA;000000174;Finalizado;13/05/2025;16:04;13/05/2025;16:11;;002328601;001;0066;001;4,3;;naomi.souza;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\05 - MAIO\13.05.2025\BR5 - ESPECIALIDADES TELEMED;247;13/05/2025;16:11;247;
006001-MEDICAR TECH LDTA;000000175;Finalizado;13/05/2025;16:42;13/05/2025;17:04;;001021834;001;0066;001;1,95;;naomi.souza;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\05 - MAIO\13.05.2025\Beneficiários APLICAMED 10.0;2735;13/05/2025;17:04;2735;
006001-MEDICAR TECH LDTA;000000176;Finalizado;15/05/2025;10:46;15/05/2025;10:51;;002329074;001;0066;001;5,9;;naomi.souza;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\05 - MAIO\15.05.2025\ACUIDAR_12052025.csv;200;15/05/2025;10:51;200;
006001-MEDICAR TECH LDTA;000000177;Finalizado;15/05/2025;10:54;15/05/2025;11:01;;002328087;001;0066;001;34,507;;naomi.souza;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\05 - MAIO\15.05.2025\Inclusao de vidas Aser Benef;142;15/05/2025;11:01;142;
006001-MEDICAR TECH LDTA;000000178;Finalizado;15/05/2025;14:50;15/05/2025;17:00;;001022033;001;0066;001;1,87;;naomi.souza;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\05 - MAIO\15.05.2025\SaudeVida_Base_20250513.csv;5803;15/05/2025;17:00;5803;
006001-MEDICAR TECH LDTA;000000179;Finalizado;16/05/2025;07:43;16/05/2025;07:51;;002326906;001;0066;001;4,9;;naomi.souza;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\05 - MAIO\16.05.2025\SaudeVida_Base_20250515_ESPE;197;16/05/2025;07:51;197;
006001-MEDICAR TECH LDTA;000000180;Finalizado;16/05/2025;08:04;16/05/2025;08:31;;001022033;001;0066;001;1,87;;naomi.souza;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\05 - MAIO\16.05.2025\SaudeVida_Base_20250515.csv;5850;16/05/2025;08:31;5850;
006001-MEDICAR TECH LDTA;000000181;Finalizado;16/05/2025;08:38;16/05/2025;08:45;;001023141;001;0066;001;2,0208;;naomi.souza;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\05 - MAIO\16.05.2025\Beneficiários SEG-VIDA BRASI;1299;16/05/2025;08:45;1299;
006001-MEDICAR TECH LDTA;000000182;Finalizado;16/05/2025;08:54;16/05/2025;09:02;;002328196;001;0066;001;4,8;;naomi.souza;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\05 - MAIO\16.05.2025\ARTHUR CARD 13.05.csv;368;16/05/2025;09:02;368;
006001-MEDICAR TECH LDTA;000000183;Finalizado;16/05/2025;09:45;16/05/2025;09:50;;002329157;001;0074;001;22,5;;naomi.souza;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\05 - MAIO\16.05.2025\ARTHUR CARD PET 13.05.csv;4;16/05/2025;09:50;4;
006001-MEDICAR TECH LDTA;000000184;Finalizado;16/05/2025;10:40;16/05/2025;10:46;;002326424;001;0066;001;2,9;;naomi.souza;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\05 - MAIO\16.05.2025\Mediplace - Base de inclusão;1610;16/05/2025;10:46;1610;
006001-MEDICAR TECH LDTA;000000185;Finalizado;16/05/2025;12:59;16/05/2025;13:48;;002326704;001;0066;001;1,1;;naomi.souza;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\05 - MAIO\16.05.2025\LAYOUT TELEMEDICINA MEDGOLD;12312;16/05/2025;13:48;12312;
006001-MEDICAR TECH LDTA;000000186;Finalizado;16/05/2025;15:57;16/05/2025;16:04;;002329185;001;0066;001;2,1;;naomi.souza;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\05 - MAIO\16.05.2025\RELAÇÃO DE SÓCIOS XCARD BENE;538;16/05/2025;16:04;538;
006001-MEDICAR TECH LDTA;000000187;Finalizado;17/05/2025;18:55;17/05/2025;19:01;;002329419;001;0066;001;15;;clayton.rotta;0004;C:\Users\clayton.rotta\OneDrive\Medicar\Contratos Privados\Processamentos de arquivo\2025-05-17 - AL;13;17/05/2025;19:01;13;
006001-MEDICAR TECH LDTA;000000188;Finalizado;17/05/2025;19:22;17/05/2025;19:31;;002329417;001;0066;001;15;;clayton.rotta;0004;C:\Users\clayton.rotta\OneDrive\Medicar\Contratos Privados\Processamentos de arquivo\2025-05-17 - AL;16;17/05/2025;19:31;16;
006001-MEDICAR TECH LDTA;000000189;Finalizado;17/05/2025;23:50;17/05/2025;23:51;;002326906;001;0066;001;4,9;;clayton.rotta;0004;C:\Users\clayton.rotta\OneDrive\Medicar\Contratos Privados\Processamentos de arquivo\2025-05-17 - MA;195;17/05/2025;23:51;195;
006001-MEDICAR TECH LDTA;000000190;Finalizado;18/05/2025;01:06;18/05/2025;01:26;;001022033;001;0066;001;1,87;;clayton.rotta;0004;C:\Users\clayton.rotta\OneDrive\Medicar\Contratos Privados\Processamentos de arquivo\2025-05-17 - MA;5780;18/05/2025;01:26;5780;
006001-MEDICAR TECH LDTA;000000191;Finalizado;18/05/2025;13:24;18/05/2025;13:45;;001022033;001;0066;001;1,87;;clayton.rotta;0004;C:\Users\clayton.rotta\OneDrive\Medicar\Contratos Privados\Processamentos de arquivo\2025-05-17 - MA;5780;18/05/2025;13:45;5780;
006001-MEDICAR TECH LDTA;000000192;Finalizado;19/05/2025;08:04;19/05/2025;08:11;;002326470;001;0066;001;1,8;;naomi.souza;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\05 - MAIO\19.05.2025\DURGA_14052025.csv;94;19/05/2025;08:11;94;
006001-MEDICAR TECH LDTA;000000193;Finalizado;19/05/2025;08:15;19/05/2025;08:21;;002326830;001;0066;001;0,6;;naomi.souza;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\05 - MAIO\19.05.2025\DURGA_14052025_INDIVIDUAL.cs;206;19/05/2025;08:21;206;
006001-MEDICAR TECH LDTA;000000194;Finalizado;19/05/2025;08:28;19/05/2025;08:32;;002328087;001;0066;001;34,7518;;naomi.souza;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\05 - MAIO\19.05.2025\Inclusao de vidas Aser Benef;141;19/05/2025;08:32;141;
006001-MEDICAR TECH LDTA;000000195;Finalizado;19/05/2025;08:46;19/05/2025;09:27;;002329145;001;0066;001;0,9339;;naomi.souza;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\05 - MAIO\19.05.2025\Ampla Mais - Relatório Medic;8750;19/05/2025;09:27;8750;
006001-MEDICAR TECH LDTA;000000196;Finalizado;19/05/2025;10:21;19/05/2025;10:32;;002328601;001;0066;001;4,3;;naomi.souza;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\05 - MAIO\19.05.2025\BR5 - ESPECIALIDADES TELEMED;247;19/05/2025;10:32;247;
006001-MEDICAR TECH LDTA;000000197;Finalizado;19/05/2025;10:56;19/05/2025;11:25;;002326784;001;0066;001;2,521;;naomi.souza;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\05 - MAIO\19.05.2025\AFISVEC CARGA 15052025 MEDIC;595;19/05/2025;11:25;595;
006001-MEDICAR TECH LDTA;000000198;Finalizado;19/05/2025;13:53;28/05/2025;15:59;;002326784;001;0066;001;2,521;;naomi.souza;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\05 - MAIO\19.05.2025\AFISVEC CARGA 15052025 MEDIC;595;28/05/2025;15:59;595;
006001-MEDICAR TECH LDTA;000000199;Finalizado;19/05/2025;15:52;19/05/2025;16:18;;001024940;001;0066;001;2,87;;naomi.souza;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\05 - MAIO\19.05.2025\Clientes Concard Inclusão de;3310;19/05/2025;16:18;3310;
006001-MEDICAR TECH LDTA;000000200;Finalizado;20/05/2025;08:23;20/05/2025;08:33;;002329429;001;0066;001;15;;naomi.souza;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\05 - MAIO\20.05.2025\CHOPERIA_20052025.csv;52;20/05/2025;08:33;52;
006001-MEDICAR TECH LDTA;000000201;Finalizado;20/05/2025;09:29;20/05/2025;09:34;;002329426;001;0066;001;15;;naomi.souza;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\05 - MAIO\20.05.2025\OUTBACK ARA - 20052025.csv;76;20/05/2025;09:34;76;
006001-MEDICAR TECH LDTA;000000202;Finalizado;20/05/2025;09:57;20/05/2025;10:08;;002326424;001;0066;001;2,9;;naomi.souza;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\05 - MAIO\20.05.2025\Mediplace - Base de inclusão;1656;20/05/2025;10:08;1656;
006001-MEDICAR TECH LDTA;000000203;Finalizado;20/05/2025;10:38;20/05/2025;11:55;;001023541;001;0066;001;0,9;;naomi.souza;0005;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\05 - MAIO\20.05.2025\TELEHELP_TELECONSULTA_MEDICA;12944;20/05/2025;11:55;12944;
006001-MEDICAR TECH LDTA;000000204;Finalizado;20/05/2025;14:11;20/05/2025;16:40;;001022393;001;0066;001;0,3638;;naomi.souza;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\05 - MAIO\20.05.2025\Beneficiários Ativos Bertiog;20618;20/05/2025;16:40;20618;
006001-MEDICAR TECH LDTA;000000205;Finalizado;21/05/2025;08:40;29/05/2025;08:35;;001021700;001;0066;001;2,7369;;naomi.souza;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\05 - MAIO\21.05.2025\SECCAMP_TELEMEDICINA_1605202;1973;29/05/2025;08:35;1973;
Filial;Codigo Imp.;Status;Data Import.;Hora Import.;Data Proc.;Hora Proc.;Msg. Erro;Contrato;Versao Ctr.;Cod Plano;Versao;Valor;LOG;Usuario;Cod Emp;Arquivo;Total Vidas;Dt. Ult Atua;Hr. Ult Alte;Vidas Proc.;Tp. Cob
006001-MEDICAR TECH LDTA;000000206;Finalizado;21/05/2025;08:57;21/05/2025;09:12;;001021834;001;0066;001;1,95;;naomi.souza;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\05 - MAIO\21.05.2025\Beneficiários APLICAMED 17.0;2534;21/05/2025;09:12;2534;
006001-MEDICAR TECH LDTA;000000207;Finalizado;21/05/2025;09:31;21/05/2025;09:48;;002326875;001;0066;001;1,2492;;naomi.souza;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\05 - MAIO\21.05.2025\GJ_SERVICOS_20052025.csv;1579;21/05/2025;09:48;1579;
006001-MEDICAR TECH LDTA;000000208;Finalizado;21/05/2025;10:01;21/05/2025;10:12;;002328196;001;0066;001;4,8;;naomi.souza;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\05 - MAIO\21.05.2025\ARTHUR CARD 19.05.csv;368;21/05/2025;10:12;368;
006001-MEDICAR TECH LDTA;000000209;Finalizado;21/05/2025;10:36;21/05/2025;10:41;;002329157;001;0074;001;18;;naomi.souza;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\05 - MAIO\21.05.2025\ARTHUR CARD PET 19.05.csv;5;21/05/2025;10:41;5;
006001-MEDICAR TECH LDTA;000000210;Finalizado;21/05/2025;10:54;21/05/2025;11:02;;002329074;001;0066;001;5,9;;naomi.souza;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\05 - MAIO\21.05.2025\ACUIDAR_19052025.csv;198;21/05/2025;11:02;198;
006001-MEDICAR TECH LDTA;000000211;Finalizado;21/05/2025;11:03;21/05/2025;11:15;;002329185;001;0066;001;2,1;;naomi.souza;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\05 - MAIO\21.05.2025\RELAÇÃO DE SÓCIOS XCARD BENE;518;21/05/2025;11:15;518;
006001-MEDICAR TECH LDTA;000000212;Finalizado;21/05/2025;13:55;21/05/2025;14:04;;002329185;001;0066;001;2,1;;naomi.souza;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\05 - MAIO\21.05.2025\RELAÇÃO DE SÓCIOS XCARD BENE;505;21/05/2025;14:04;505;
006001-MEDICAR TECH LDTA;000000213;Finalizado;21/05/2025;14:08;21/05/2025;14:12;;002329185;001;0066;001;2,1;;naomi.souza;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\05 - MAIO\21.05.2025\RELAÇÃO DE SÓCIOS XCARD BENE;505;21/05/2025;14:12;505;
006001-MEDICAR TECH LDTA;000000214;Finalizado;21/05/2025;14:18;21/05/2025;14:22;;002326906;001;0066;001;4,9;;naomi.souza;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\05 - MAIO\21.05.2025\SaudeVida_Base_20250521_ESPE;199;21/05/2025;14:22;199;
006001-MEDICAR TECH LDTA;000000215;Finalizado;21/05/2025;14:27;21/05/2025;14:32;;002329185;001;0066;001;2,1;;naomi.souza;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\05 - MAIO\21.05.2025\RELAÇÃO DE SÓCIOS XCARD BENE;505;21/05/2025;14:32;505;
006001-MEDICAR TECH LDTA;000000216;Finalizado;21/05/2025;15:21;21/05/2025;15:49;;002329185;001;0066;001;2,1;;naomi.souza;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\05 - MAIO\21.05.2025\RELAÇÃO DE SÓCIOS XCARD BENE;505;21/05/2025;15:49;505;
006001-MEDICAR TECH LDTA;000000217;Finalizado;21/05/2025;17:03;21/05/2025;17:11;;002328601;001;0066;001;4,3;;naomi.souza;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\05 - MAIO\21.05.2025\BR5 - ESPECIALIDADES TELEMED;247;21/05/2025;17:11;247;
006001-MEDICAR TECH LDTA;000000218;Finalizado;21/05/2025;18:27;21/05/2025;18:37;;002329185;001;0066;001;2,1;;clayton.rotta;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\05 - MAIO\21.05.2025\OK\RELAÇÃO DE SÓCIOS XCARD B;505;21/05/2025;18:37;505;
006001-MEDICAR TECH LDTA;000000219;Finalizado;22/05/2025;07:42;22/05/2025;07:54;;002328603;001;0066;001;1,7;;naomi.souza;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\05 - MAIO\22.05.2025\BR5 - P.A TELEMEDICINA - MAI;1116;22/05/2025;07:54;1116;
006001-MEDICAR TECH LDTA;000000220;Finalizado;22/05/2025;08:30;22/05/2025;08:31;;002326470;001;0066;001;1,8;;naomi.souza;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\05 - MAIO\22.05.2025\DURGA_21052025.csv;94;22/05/2025;08:31;94;
006001-MEDICAR TECH LDTA;000000221;Finalizado;22/05/2025;08:38;22/05/2025;15:25;;002326470;001;0066;001;1,8;;naomi.souza;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\05 - MAIO\22.05.2025\DURGA_21052025.csv;94;22/05/2025;15:25;94;
006001-MEDICAR TECH LDTA;000000222;Finalizado;22/05/2025;09:13;22/05/2025;09:21;;002326830;001;0066;001;0,6;;naomi.souza;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\05 - MAIO\22.05.2025\DURGA_21052025_INDIVIDUAL.cs;205;22/05/2025;09:21;205;
006001-MEDICAR TECH LDTA;000000223;Finalizado;22/05/2025;10:11;22/05/2025;10:12;;002326830;001;0066;001;0,6;;naomi.souza;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\05 - MAIO\22.05.2025\DURGA_21052025_INDIVIDUAL.cs;205;22/05/2025;10:12;205;
006001-MEDICAR TECH LDTA;000000224;Finalizado;22/05/2025;10:24;22/05/2025;10:31;;002326906;001;0066;001;4,9;;naomi.souza;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\05 - MAIO\22.05.2025\SaudeVida_Base_20250521_ESPE;199;22/05/2025;10:31;199;
006001-MEDICAR TECH LDTA;000000225;Finalizado;22/05/2025;13:22;26/05/2025;16:56;;002329276;001;0074;001;1,6262;;naomi.souza;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\05 - MAIO\22.05.2025\LAYOUT CARE PET 22.05.2025.c;2675;26/05/2025;16:56;2675;
006001-MEDICAR TECH LDTA;000000226;Finalizado;22/05/2025;15:43;22/05/2025;17:21;;001022033;001;0066;001;1,87;;naomi.souza;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\05 - MAIO\22.05.2025\SaudeVida_Base_20250521.csv;5411;22/05/2025;17:20;5411;
006001-MEDICAR TECH LDTA;000000227;Finalizado;22/05/2025;17:34;22/05/2025;22:48;;002326906;001;0066;001;4,9;;clayton.rotta;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\05 - MAIO\21.05.2025\SaudeVida_Base_20250521_ESPE;199;22/05/2025;22:48;199;
006001-MEDICAR TECH LDTA;000000228;Finalizado;23/05/2025;08:45;23/05/2025;09:49;;002326704;001;0066;001;1,1;;naomi.souza;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\05 - MAIO\23.05.2025\LAYOUT TELEMEDICINA MEDGOLD;11395;23/05/2025;09:49;11395;
006001-MEDICAR TECH LDTA;000000229;Finalizado;23/05/2025;10:24;23/05/2025;10:35;;002329125;001;0066;001;2,9;;naomi.souza;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\05 - MAIO\23.05.2025\TELEMEDICINA SMARTVIDA - IND;484;23/05/2025;10:35;484;
006001-MEDICAR TECH LDTA;000000230;Finalizado;23/05/2025;10:37;23/05/2025;10:43;;002328924;001;0066;001;4,9;;naomi.souza;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\05 - MAIO\23.05.2025\TELEMEDICINA SMARTVIDA - FAM;394;23/05/2025;10:43;394;
006001-MEDICAR TECH LDTA;000000231;Finalizado;23/05/2025;10:53;23/05/2025;11:05;;002329385;001;0066;001;2;;naomi.souza;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\05 - MAIO\23.05.2025\RELACAO DE VIDAS CARTÃO VOCE;1060;23/05/2025;11:05;1060;
006001-MEDICAR TECH LDTA;000000232;Finalizado;23/05/2025;13:00;23/05/2025;13:07;;002326424;001;0066;001;2,9;;naomi.souza;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\05 - MAIO\23.05.2025\MediPlace - Base de inclusão;1681;23/05/2025;13:07;1681;
006001-MEDICAR TECH LDTA;000000233;Finalizado;23/05/2025;13:38;23/05/2025;13:46;;002326875;001;0066;001;1,2369;;naomi.souza;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\05 - MAIO\23.05.2025\GJ_SERVICOS_22052025.csv;1595;23/05/2025;13:46;1595;
006001-MEDICAR TECH LDTA;000000234;Finalizado;23/05/2025;14:29;23/05/2025;14:32;;002328196;001;0066;001;4,8;;naomi.souza;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\05 - MAIO\23.05.2025\ARTHUR CARD 22.05.csv;364;23/05/2025;14:32;364;
006001-MEDICAR TECH LDTA;000000235;Finalizado;23/05/2025;16:11;27/05/2025;16:18;;001023141;001;0066;001;2,0208;;naomi.souza;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\05 - MAIO\23.05.2025\Beneficiários SEG-VIDA BRASI;1299;27/05/2025;16:18;1299;
006001-MEDICAR TECH LDTA;000000236;Finalizado;27/05/2025;15:02;28/05/2025;09:37;;002329280;001;0066;001;17,6667;;naomi.souza;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\05 - MAIO\27.05.2025\CUIDAR_BEM_23052025.csv;135;28/05/2025;09:37;135;
006001-MEDICAR TECH LDTA;000000237;Finalizado;27/05/2025;15:23;28/05/2025;10:36;;002329189;001;0066;001;0,9864;;naomi.souza;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\05 - MAIO\27.05.2025\Emercor - Base de Dados - Ca;4562;28/05/2025;10:36;4562;
006001-MEDICAR TECH LDTA;000000238;Finalizado;28/05/2025;13:13;28/05/2025;13:21;;002326470;001;0066;001;1,8;;naomi.souza;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\05 - MAIO\28.05.2025\DURGA_26052025.csv;94;28/05/2025;13:21;94;
006001-MEDICAR TECH LDTA;000000239;Finalizado;28/05/2025;13:47;28/05/2025;16:34;;002326830;001;0066;001;0,6;;naomi.souza;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\05 - MAIO\28.05.2025\DURGA_26052025_INDIVIDUAL.cs;223;28/05/2025;16:34;223;
006001-MEDICAR TECH LDTA;000000240;Finalizado;28/05/2025;14:08;28/05/2025;14:28;;002326424;001;0066;001;2,9;;naomi.souza;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\05 - MAIO\28.05.2025\Mediplace - Base de inclusão;1738;28/05/2025;14:28;1738;
