Dt.Ref: 19/07/2025;;;;;;;;;
;;;;;;;;;
Hora: 17:30:08;;;;;;;;;
;;;;;;;;;
Emissão: 19/07/2025;;;;;;;;;
;;;;;;;;;
Filial;Status;Codigo;Arquivo;Data;Hora;CONTRAT;Versao;Valor;Tipo Cob
003001-MEDICAR SAO PAULO;IMPORTADO COM SUCESSO;00000211;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2024\09 - SETEMBRO\17.09.2024\HomeAngels - OMT - Medcar - 16.09.2024 - 112;17/09/2024;08:10:28;10010004000000000005001001009042001;001;5,9000;TODOS OS BENEFICIARIOS
003001-MEDICAR SAO PAULO;IMPORTADO COM SUCESSO;00000212;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2024\09 - SETEMBRO\17.09.2024\HomeAngels - Aph - 16.09.2024 - 298.csv;17/09/2024;08:39:08;10010004000000000010001001010196001;001;78,2100;TODOS OS BENEFICIARIOS
003001-MEDICAR SAO PAULO;IMPORTADO COM SUCESSO;00000213;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2024\09 - SETEMBRO\17.09.2024\ParticipantesAtrys_20240917.csv;17/09/2024;10:52:24;10010005000000000005001001024569001;001;0,3700;TODOS OS BENEFICIARIOS
003001-MEDICAR SAO PAULO;IMPORTADO COM CRITICA;00000214;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2024\09 - SETEMBRO\18.09.2024\TRASMONTANO_20240916012858.csv;18/09/2024;17:22:17;10010005000000000010001002326565001;001;1,8000;TODOS OS BENEFICIARIOS
003001-MEDICAR SAO PAULO;IMPORTADO COM SUCESSO;00000215;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2024\09 - SETEMBRO\20.09.2024\HomeAngels - Geral - Telemedicina - 19.09.20;20/09/2024;09:33:41;10010004000000000002001001022375001;001;2,0000;TODOS OS BENEFICIARIOS
003001-MEDICAR SAO PAULO;IMPORTADO COM SUCESSO;00000216;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2024\09 - SETEMBRO\20.09.2024\HomeAngels - Aph - 20.09.2024 - 306.csv;20/09/2024;14:31:09;10010004000000000010001001010196001;001;78,2100;TODOS OS BENEFICIARIOS
003001-MEDICAR SAO PAULO;IMPORTADO COM SUCESSO;00000217;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2024\09 - SETEMBRO\20.09.2024\HomeAngels - OMT - Medcar - 20.09.2024 - 113;20/09/2024;15:16:32;10010004000000000005001001009042001;001;5,9000;TODOS OS BENEFICIARIOS
003001-MEDICAR SAO PAULO;IMPORTADO COM CRITICA;00000218;C:\Users\naomi.souza\Downloads\APH_MEDICAR_SP.csv;20/09/2024;17:27:22;10010004000000000014001002327271001;001;5,8000;TODOS OS BENEFICIARIOS
003001-MEDICAR SAO PAULO;IMPORTADO COM CRITICA;00000219;C:\Users\naomi.souza\Downloads\APH_MEDICAR_SP 1 (1).csv;23/09/2024;08:18:43;10010004000000000014001002327271001;001;5,8000;TODOS OS BENEFICIARIOS
003001-MEDICAR SAO PAULO;IMPORTADO COM SUCESSO;00000220;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2024\09 - SETEMBRO\23.09.2024\ABETMedCar_OMT_20092024.csv;23/09/2024;13:54:22;10010005000000000005001001009467001;001;2,6800;TODOS OS BENEFICIARIOS
003001-MEDICAR SAO PAULO;IMPORTADO COM SUCESSO;00000221;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2024\09 - SETEMBRO\23.09.2024\ABETMedCar_APH_20092024.csv;23/09/2024;14:02:34;10010005000000000010001001009469001;001;2,6800;TODOS OS BENEFICIARIOS
003001-MEDICAR SAO PAULO;IMPORTADO COM CRITICA;00000222;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2024\09 - SETEMBRO\23.09.2024\TELEHELP_MEDICAR_OMT_23092024.csv;23/09/2024;14:50:57;10010005000000000005001002326616001;001;2,2900;TODOS OS BENEFICIARIOS
003001-MEDICAR SAO PAULO;IMPORTADO COM SUCESSO;00000223;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2024\09 - SETEMBRO\24.09.2024\ABETMedCar_OMT_20092024.csv;24/09/2024;08:25:37;10010005000000000005001001009467001;001;2,8800;TODOS OS BENEFICIARIOS
003001-MEDICAR SAO PAULO;IMPORTADO COM SUCESSO;00000224;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2024\09 - SETEMBRO\24.09.2024\ABETMedCar_APH_20092024.csv;24/09/2024;09:02:04;10010005000000000010001001009469001;001;2,8800;TODOS OS BENEFICIARIOS
003001-MEDICAR SAO PAULO;IMPORTADO COM SUCESSO;00000225;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2024\09 - SETEMBRO\24.09.2024\HomeAngels - Geral - Telemedicina - 23.09.20;24/09/2024;10:44:48;10010004000000000002001001022375001;001;2,0000;TODOS OS BENEFICIARIOS
003001-MEDICAR SAO PAULO;IMPORTADO COM CRITICA;00000226;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2024\09 - SETEMBRO\25.09.2024\APH_MEDICAR_SP 3 (2) - 25.09.2024.csv;25/09/2024;15:38:03;10010004000000000014001002327271001;001;5,8000;TODOS OS BENEFICIARIOS
003001-MEDICAR SAO PAULO;IMPORTADO COM CRITICA;00000227;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2024\09 - SETEMBRO\23.09.2024\APH_MEDICAR_SP 1 (1).csv;25/09/2024;16:40:57;10010004000000000014001002327271001;001;5,8000;TODOS OS BENEFICIARIOS
003001-MEDICAR SAO PAULO;IMPORTADO COM SUCESSO;00000234;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2024\10 - OUTUBRO\01.10.2024\HomeAngels - Aph - 26.09.2024 - 301.csv;01/10/2024;08:59:08;10010004000000000010001001010196001;001;78,2100;TODOS OS BENEFICIARIOS
003001-MEDICAR SAO PAULO;IMPORTADO COM SUCESSO;00000235;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2024\10 - OUTUBRO\01.10.2024\HomeAngels - OMT - Medcar - 26.09.2024 - 1127;01/10/2024;09:20:41;10010004000000000005001001009042001;001;5,9000;TODOS OS BENEFICIARIOS
003001-MEDICAR SAO PAULO;IMPORTADO COM SUCESSO;00000236;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2024\10 - OUTUBRO\01.10.2024\HomeAngels - Geral - Telemedicina - 25.09.202;01/10/2024;09:51:21;10010004000000000002001001022375001;001;2,0000;TODOS OS BENEFICIARIOS
003001-MEDICAR SAO PAULO;IMPORTADO COM SUCESSO;00000237;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2024\10 - OUTUBRO\01.10.2024\TRASMONTANO_20240930012859 (1).csv;01/10/2024;17:29:39;10010005000000000010001002326565001;001;1,8000;TODOS OS BENEFICIARIOS
003001-MEDICAR SAO PAULO;IMPORTADO COM SUCESSO;00000238;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2024\10 - OUTUBRO\03.10.2024\HomeAngels - Geral - Telemedicina - 02.10.202;03/10/2024;09:33:57;10010004000000000002001001022375001;001;2,0000;TODOS OS BENEFICIARIOS
003001-MEDICAR SAO PAULO;IMPORTADO COM SUCESSO;00000239;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2024\10 - OUTUBRO\03.10.2024\HomeAngels - OMT - Medcar - 02.10.2024 - 1106;03/10/2024;09:55:19;10010004000000000005001001009042001;001;5,9000;TODOS OS BENEFICIARIOS
003001-MEDICAR SAO PAULO;IMPORTADO COM SUCESSO;00000240;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2024\10 - OUTUBRO\03.10.2024\HomeAngels - Aph - 02.10.2024 - 292.csv;03/10/2024;10:18:23;10010004000000000010001001010196001;001;78,2100;TODOS OS BENEFICIARIOS
003001-MEDICAR SAO PAULO;IMPORTADO COM CRITICA;00000241;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2024\10 - OUTUBRO\03.10.2024\APH_MEDICAR_SP_versao01.csv;03/10/2024;13:47:57;10010004000000000014001002327271001;001;5,8000;TODOS OS BENEFICIARIOS
003001-MEDICAR SAO PAULO;IMPORTADO COM CRITICA;00000242;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2024\10 - OUTUBRO\03.10.2024\APH_MEDICAR_SP4.csv;03/10/2024;15:12:18;10010004000000000014001002327271001;001;5,8000;TODOS OS BENEFICIARIOS
003001-MEDICAR SAO PAULO;IMPORTADO COM CRITICA;00000243;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2024\10 - OUTUBRO\08.10.2024\HomeAngels - Geral - Telemedicina - 07.10.202;08/10/2024;13:44:37;10010004000000000002001001022375001;001;2,0000;TODOS OS BENEFICIARIOS
003001-MEDICAR SAO PAULO;IMPORTADO COM CRITICA;00000244;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2024\10 - OUTUBRO\08.10.2024\HomeAngels - OMT - Medcar - 07.10.2024 - 1106;08/10/2024;14:11:36;10010004000000000005001001009042001;001;5,9000;TODOS OS BENEFICIARIOS
003001-MEDICAR SAO PAULO;IMPORTADO COM SUCESSO;00000245;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2024\10 - OUTUBRO\08.10.2024\HomeAngels - Aph - 07.10.2024 - 299.csv;08/10/2024;14:29:10;10010004000000000010001001010196001;001;78,2100;TODOS OS BENEFICIARIOS
003001-MEDICAR SAO PAULO;IMPORTADO COM CRITICA;00000246;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2024\10 - OUTUBRO\10.10.2024\HomeAngels - Geral - Telemedicina - 09.10.202;10/10/2024;09:54:26;10010004000000000002001001022375001;001;2,0000;TODOS OS BENEFICIARIOS
003001-MEDICAR SAO PAULO;IMPORTADO COM SUCESSO;00000247;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2024\10 - OUTUBRO\10.10.2024\HomeAngels - OMT - Medcar - 09.10.2024 - 1119;10/10/2024;10:34:42;10010004000000000005001001009042001;001;5,9000;TODOS OS BENEFICIARIOS
003001-MEDICAR SAO PAULO;IMPORTADO COM SUCESSO;00000248;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2024\10 - OUTUBRO\10.10.2024\HomeAngels - Aph - 09.10.2024 - 295.csv;10/10/2024;10:49:22;10010004000000000010001001010196001;001;78,2100;TODOS OS BENEFICIARIOS
003001-MEDICAR SAO PAULO;IMPORTADO COM SUCESSO;00000249;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2024\10 - OUTUBRO\10.10.2024\ParticipantesAtrys_20241010.csv;10/10/2024;14:05:25;10010005000000000005001001024569001;001;0,3700;TODOS OS BENEFICIARIOS
003001-MEDICAR SAO PAULO;IMPORTADO COM CRITICA;00000250;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2024\10 - OUTUBRO\11.10.2024\TELEHELP_MEDICAR_APH_11102024.csv;11/10/2024;13:54:01;10010005000000000010001001002107001;001;0,0100;TODOS OS BENEFICIARIOS
003001-MEDICAR SAO PAULO;IMPORTADO COM SUCESSO;00000251;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2024\10 - OUTUBRO\11.10.2024\TELEHELP_MEDICAR_OMT_11102024.csv;11/10/2024;14:35:40;10010005000000000005001002326616001;001;2,2900;TODOS OS BENEFICIARIOS
003001-MEDICAR SAO PAULO;IMPORTADO COM SUCESSO;00000252;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2024\10 - OUTUBRO\14.10.2024\HomeAngels - Aph - 11.10.2024 - 300.csv;14/10/2024;11:56:11;10010004000000000010001001010196001;001;78,2100;TODOS OS BENEFICIARIOS
003001-MEDICAR SAO PAULO;IMPORTADO COM CRITICA;00000253;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2024\10 - OUTUBRO\14.10.2024\HomeAngels - OMT - Medcar - 14.10.2024 - 1122;14/10/2024;12:08:11;10010004000000000005001001009042001;001;5,9000;TODOS OS BENEFICIARIOS
003001-MEDICAR SAO PAULO;IMPORTADO COM SUCESSO;00000254;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2024\10 - OUTUBRO\14.10.2024\HomeAngels - Aph - 14.10.2024 - 308.csv;14/10/2024;12:26:09;10010004000000000010001001010196001;001;78,2100;TODOS OS BENEFICIARIOS
003001-MEDICAR SAO PAULO;IMPORTADO COM CRITICA;00000255;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2024\10 - OUTUBRO\14.10.2024\HomeAngels - Geral - Telemedicina - 14.10.202;14/10/2024;12:31:40;10010004000000000002001001022375001;001;2,0000;TODOS OS BENEFICIARIOS
003001-MEDICAR SAO PAULO;IMPORTADO COM CRITICA;00000256;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2024\10 - OUTUBRO\15.10.2024\TELEHELP_MEDICAR_APH_15102024.csv;15/10/2024;13:23:42;10010005000000000010001001002107001;001;0,0100;TODOS OS BENEFICIARIOS
003001-MEDICAR SAO PAULO;IMPORTADO COM SUCESSO;00000257;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2024\10 - OUTUBRO\15.10.2024\TELEHELP_MEDICAR_OMT_15102024.csv;15/10/2024;15:02:32;10010005000000000005001002326616001;001;2,2900;TODOS OS BENEFICIARIOS
003001-MEDICAR SAO PAULO;IMPORTADO COM SUCESSO;00000258;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2024\10 - OUTUBRO\15.10.2024\TRASMONTANO_20241014012901.csv;15/10/2024;16:59:46;10010005000000000010001002326565001;001;1,8000;TODOS OS BENEFICIARIOS
003001-MEDICAR SAO PAULO;IMPORTADO COM SUCESSO;00000259;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2024\10 - OUTUBRO\17.10.2024\ParticipantesAtrys_20241017.csv;17/10/2024;14:47:12;10010005000000000005001001024569001;001;0,3700;TODOS OS BENEFICIARIOS
003001-MEDICAR SAO PAULO;IMPORTADO COM SUCESSO;00000260;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2024\10 - OUTUBRO\17.10.2024\ParticipantesAtrys_20241017.csv;17/10/2024;16:42:34;10010005000000000005001001024569001;001;0,3700;TODOS OS BENEFICIARIOS
003001-MEDICAR SAO PAULO;IMPORTADO COM SUCESSO;00000261;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2024\10 - OUTUBRO\18.10.2024\MEDICAR_OMT_18102024.csv;18/10/2024;11:28:43;10010005000000000005001002326616001;001;2,2900;TODOS OS BENEFICIARIOS
003001-MEDICAR SAO PAULO;IMPORTADO COM CRITICA;00000262;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2024\10 - OUTUBRO\18.10.2024\MEDICAR_APH_18102024.csv;18/10/2024;17:16:59;10010005000000000010001001002107001;001;0,0100;TODOS OS BENEFICIARIOS
003001-MEDICAR SAO PAULO;IMPORTADO COM CRITICA;00000264;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2024\10 - OUTUBRO\21.10.2024\TRASMONTANO_20241021012901.csv;21/10/2024;17:07:18;10010005000000000010001002326565001;001;1,8000;TODOS OS BENEFICIARIOS
003001-MEDICAR SAO PAULO;IMPORTADO COM SUCESSO;00000265;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2024\10 - OUTUBRO\22.10.2024\HomeAngels - Aph - 21.10.2024 - 318.csv;22/10/2024;13:58:32;10010004000000000010001001010196001;001;78,2100;TODOS OS BENEFICIARIOS
003001-MEDICAR SAO PAULO;IMPORTADO COM SUCESSO;00000266;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2024\10 - OUTUBRO\22.10.2024\HomeAngels - OMT - Medcar - 21.10.2024 - 1133;22/10/2024;14:12:39;10010004000000000005001001009042001;001;5,9000;TODOS OS BENEFICIARIOS
003001-MEDICAR SAO PAULO;IMPORTADO COM CRITICA;00000267;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2024\10 - OUTUBRO\22.10.2024\HomeAngels - Geral - Telemedicina - 21.10.202;22/10/2024;14:46:37;10010004000000000002001001022375001;001;2,0000;TODOS OS BENEFICIARIOS
003001-MEDICAR SAO PAULO;IMPORTADO COM SUCESSO;00000268;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2024\10 - OUTUBRO\23.10.2024\ABETMedCar_OMT_21102024.csv;23/10/2024;08:27:27;10010005000000000005001001009467001;001;2,8800;TODOS OS BENEFICIARIOS
003001-MEDICAR SAO PAULO;IMPORTADO COM SUCESSO;00000269;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2024\10 - OUTUBRO\23.10.2024\ABETMedCar_APH_21102024.csv;23/10/2024;08:38:09;10010005000000000010001001009469001;001;2,8800;TODOS OS BENEFICIARIOS
003001-MEDICAR SAO PAULO;IMPORTADO COM SUCESSO;00000270;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2024\10 - OUTUBRO\25.10.2024\ParticipantesAtrys_20241025.csv;25/10/2024;09:06:43;10010005000000000005001001024569001;001;0,3700;TODOS OS BENEFICIARIOS
Filial;Status;Codigo;Arquivo;Data;Hora;CONTRAT;Versao;Valor;Tipo Cob
003001-MEDICAR SAO PAULO;IMPORTADO COM CRITICA;00000271;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2024\10 - OUTUBRO\25.10.2024\Cópia de HomeAngels - Geral - Telemedicina -2;25/10/2024;10:23:44;10010004000000000002001001022375001;001;2,0000;TODOS OS BENEFICIARIOS
003001-MEDICAR SAO PAULO;IMPORTADO COM SUCESSO;00000272;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2024\10 - OUTUBRO\25.10.2024\HomeAngels - OMT - Medcar - 21.10.2024- 1130.;25/10/2024;11:11:48;10010004000000000005001001009042001;001;5,9000;TODOS OS BENEFICIARIOS
003001-MEDICAR SAO PAULO;IMPORTADO COM SUCESSO;00000273;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2024\10 - OUTUBRO\25.10.2024\HomeAngels - Aph - 21.10.2024 -316 (2).csv;25/10/2024;11:58:06;10010004000000000010001001010196001;001;78,2100;TODOS OS BENEFICIARIOS
003001-MEDICAR SAO PAULO;IMPORTADO COM SUCESSO;00000274;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2024\10 - OUTUBRO\29.10.2024\HomeAngels - Aph - 28.10.2024 - 305.csv;29/10/2024;08:14:05;10010004000000000010001001010196001;001;78,2100;TODOS OS BENEFICIARIOS
003001-MEDICAR SAO PAULO;IMPORTADO COM CRITICA;00000275;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2024\10 - OUTUBRO\29.10.2024\TELEHELP_MEDICAR_APH_29102024.csv;29/10/2024;08:22:00;10010005000000000010001001002107001;001;0,0100;TODOS OS BENEFICIARIOS
003001-MEDICAR SAO PAULO;IMPORTADO COM SUCESSO;00000276;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2024\10 - OUTUBRO\29.10.2024\HomeAngels - OMT - Medcar - 28.10.2024 - 1093;29/10/2024;08:26:40;10010004000000000005001001009042001;001;5,9000;TODOS OS BENEFICIARIOS
003001-MEDICAR SAO PAULO;IMPORTADO COM SUCESSO;00000277;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2024\10 - OUTUBRO\29.10.2024\HomeAngels - Geral - Telemedicina -23.10.2024;29/10/2024;08:41:30;10010004000000000002001001022375001;001;2,0000;TODOS OS BENEFICIARIOS
003001-MEDICAR SAO PAULO;IMPORTADO COM CRITICA;00000278;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2024\10 - OUTUBRO\29.10.2024\TELEHELP_MEDICAR_OMT_29102024.csv;29/10/2024;09:39:41;10010005000000000005001002326616001;001;2,2900;TODOS OS BENEFICIARIOS
003001-MEDICAR SAO PAULO;IMPORTADO COM SUCESSO;00000279;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2024\10 - OUTUBRO\31.10.2024\HomeAngels - Geral - Telemedicina -31.10.2024;31/10/2024;09:04:19;10010004000000000002001001022375001;001;2,0000;TODOS OS BENEFICIARIOS
003001-MEDICAR SAO PAULO;IMPORTADO COM SUCESSO;00000280;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2024\10 - OUTUBRO\31.10.2024\HomeAngels - OMT - Medcar - 30.10.2024 1088.c;31/10/2024;10:20:40;10010004000000000005001001009042001;001;5,9000;TODOS OS BENEFICIARIOS
003001-MEDICAR SAO PAULO;IMPORTADO COM SUCESSO;00000281;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2024\10 - OUTUBRO\31.10.2024\HomeAngels - Aph - 28.10.2024 300.csv;31/10/2024;11:07:41;10010004000000000010001001010196001;001;78,2100;TODOS OS BENEFICIARIOS
003001-MEDICAR SAO PAULO;IMPORTADO COM CRITICA;00000282;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2024\10 - OUTUBRO\31.10.2024\MEDICAR_APH_31102024.csv;31/10/2024;15:25:17;10010005000000000010001001002107001;001;0,0100;TODOS OS BENEFICIARIOS
003001-MEDICAR SAO PAULO;IMPORTADO COM SUCESSO;00000283;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2024\10 - OUTUBRO\31.10.2024\TELEHELP_MEDICAR_OMT_31102024.csv;31/10/2024;16:34:36;10010005000000000005001002326616001;001;2,2900;TODOS OS BENEFICIARIOS
003001-MEDICAR SAO PAULO;IMPORTADO COM CRITICA;00000284;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2024\11- NOVEMBRO\01.11.2024\TELEHELP_MEDICAR_APH_01112024.csv;01/11/2024;15:07:43;10010005000000000010001001002107001;001;0,0100;TODOS OS BENEFICIARIOS
003001-MEDICAR SAO PAULO;IMPORTADO COM SUCESSO;00000285;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2024\11- NOVEMBRO\01.11.2024\MEDICAR_OMT_01112024.csv;01/11/2024;16:10:44;10010005000000000005001002326616001;001;2,2900;TODOS OS BENEFICIARIOS
003001-MEDICAR SAO PAULO;IMPORTADO COM CRITICA;00000286;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2024\11- NOVEMBRO\02.11.2024\MEDICAR_APH_04112024.csv;04/11/2024;10:11:32;10010005000000000010001001002107001;001;0,0100;TODOS OS BENEFICIARIOS
003001-MEDICAR SAO PAULO;IMPORTADO COM CRITICA;00000288;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2024\11- NOVEMBRO\02.11.2024\MEDICAR_APH_04112024.csv;04/11/2024;10:51:44;10010005000000000010001001002107001;001;0,0100;TODOS OS BENEFICIARIOS
003001-MEDICAR SAO PAULO;IMPORTADO COM SUCESSO;00000289;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2024\11- NOVEMBRO\02.11.2024\TELEHELP_MEDICAR_OMT_04112024.csv;04/11/2024;11:31:16;10010005000000000005001002326616001;001;2,2900;TODOS OS BENEFICIARIOS
003001-MEDICAR SAO PAULO;IMPORTADO COM CRITICA;00000290;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2024\11- NOVEMBRO\03.11.2024\TELEHELP_MEDICAR_APH_05112024.csv;05/11/2024;09:36:33;10010005000000000010001001002107001;001;0,0100;TODOS OS BENEFICIARIOS
003001-MEDICAR SAO PAULO;IMPORTADO COM CRITICA;00000291;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2024\11- NOVEMBRO\03.11.2024\TELEHELP_MEDICAR_OMT_05112024.csv;05/11/2024;11:27:57;10010005000000000005001002326616001;001;2,2900;TODOS OS BENEFICIARIOS
003001-MEDICAR SAO PAULO;IMPORTADO COM CRITICA;00000292;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2024\11- NOVEMBRO\03.11.2024\HomeAngels - Geral - Telemedicina -04.11.2024;05/11/2024;17:32:18;10010004000000000002001001022375001;001;2,0000;TODOS OS BENEFICIARIOS
003001-MEDICAR SAO PAULO;IMPORTADO COM CRITICA;00000293;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2024\11- NOVEMBRO\06.11.2024\TELEHELP_MEDICAR_APH_06112024.csv;06/11/2024;11:17:38;10010005000000000010001001002107001;001;0,0100;TODOS OS BENEFICIARIOS
003001-MEDICAR SAO PAULO;IMPORTADO COM SUCESSO;00000294;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2024\11- NOVEMBRO\06.11.2024\TELEHELP_MEDICAR_OMT_05112024.csv;06/11/2024;12:32:05;10010005000000000005001002326616001;001;2,2900;TODOS OS BENEFICIARIOS
003001-MEDICAR SAO PAULO;IMPORTADO COM CRITICA;00000295;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2024\11- NOVEMBRO\07.11.2024\MEDICAR_APH_07112024.csv;07/11/2024;13:46:36;10010005000000000010001001002107001;001;0,0100;TODOS OS BENEFICIARIOS
003001-MEDICAR SAO PAULO;IMPORTADO COM SUCESSO;00000296;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2024\11- NOVEMBRO\07.11.2024\MEDICAR_OMT_07112024.csv;07/11/2024;16:01:28;10010005000000000005001002326616001;001;2,2900;TODOS OS BENEFICIARIOS
003001-MEDICAR SAO PAULO;IMPORTADO COM SUCESSO;00000297;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2024\11- NOVEMBRO\08.11.2024\HomeAngels - Aph - 07.11.2024 - 296 (2).csv;08/11/2024;16:11:25;10010004000000000010001001010196001;001;78,2100;TODOS OS BENEFICIARIOS
003001-MEDICAR SAO PAULO;IMPORTADO COM SUCESSO;00000298;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2024\11- NOVEMBRO\08.11.2024\HomeAngels - OMT - Medcar -07.11.2024- 1068.c;08/11/2024;16:21:57;10010004000000000005001001009042001;001;5,9000;TODOS OS BENEFICIARIOS
003001-MEDICAR SAO PAULO;IMPORTADO COM CRITICA;00000299;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2024\11- NOVEMBRO\08.11.2024\HomeAngels - Geral - Telemedicina -05.11.2024;08/11/2024;16:26:00;10010004000000000002001001022375001;001;2,0000;TODOS OS BENEFICIARIOS
